553099,208753,NULL,16345,NULL,2023-09-29 06:14:25.080,vborra,553089,553097,Line default for UMV2 PaidSearch,Line default for UMV2 PaidSearch,|vborra|anuradhn|,|No-AutoRevert|,|Marketplace|,NULL,1,12274792,NULL,0,NULL,0,1,NULL,NULL,0
553097,208753,NULL,16345,NULL,2023-09-29 06:14:15.193,vborra,553089,NULL,Line default for UMV2 PaidSearch,Line default for UMV2 PaidSearch,|vborra|anuradhn|,|No-AutoRevert|,|Marketplace|,NULL,1,12274789,NULL,0,NULL,0,0,NULL,NULL,0
740238,272946,NULL,17053,NULL,2025-07-18 16:28:26.620,zijiaozhang,652911,NULL,Enable AuctionFiltrationRate filtration in DE RAP,NULL,|zijiaozhang|yalarchy|,,|RAP|,NULL,1,13849438,NULL,0,NULL,0,0,NULL,NULL,0
739231,272643,NULL,2350,NULL,2025-07-14 18:28:32.370,zilanchai,57366,NULL,New PA Bid Reserve - tuning on min CPC,NULL,|zilanchai|zljovesk|,,|RAP|,NULL,1,13839572,NULL,0,NULL,0,0,NULL,NULL,0
732681,270377,NULL,2350,NULL,2025-06-11 00:16:15.187,zljovesk,730905,NULL,"New PA bid reserve - 6A [SID3995, sf=0.04, mc=10]",NULL,|zljovesk|zilanchai|,,|Product Ads|RAP|,NULL,1,13766285,NULL,0,NULL,0,0,NULL,NULL,0
59622,16179,NULL,2350,NULL,2016-09-27 21:39:44.553,kriche,NULL,37987,[March] Primary Untied Traffic Reserve - Low MA (EN-US Bing O&O PC)- [AdsFLN4],bootstrapped flight on AdsFLN4 per TG,|igorign|anuradhn|,|No-AutoRevert|,|Marketplace|,NULL,1,2934129,NULL,0,NULL,0,0,NULL,NULL,0
37987,16179,NULL,2350,NULL,2016-02-05 04:25:18.427,lineAdsFLN4bootstrap,NULL,NULL,[March] Primary Untied Traffic Reserve - Low MA (EN-US Bing O&O PC)- [AdsFLN4],bootstrapped flight on AdsFLN4 per TG,|igorign|,NULL,|Marketplace|,NULL,1,2451798,NULL,0,NULL,0,0,NULL,NULL,0
741000,271259,NULL,12821,NULL,2025-07-21 16:20:38.630,digoyal,735208,735226,[TG 1034] PPA Phash treatment,NULL,|yubinzhao|davzh|digoyal|,,|Native Ads|,NULL,1,13855083,btie-phash-ppa-t,0,NULL,0,0,NULL,NULL,0
735226,271259,NULL,12821,NULL,2025-06-24 07:16:19.777,yubinzhao,735208,735217,[TG 1034] PPA Phash treatment,NULL,|yubinzhao|davzh|,,|Native Ads|,NULL,1,13795507,btie-phash-ppa-t,0,NULL,0,0,NULL,NULL,0
735217,271259,NULL,12821,NULL,2025-06-24 06:34:08.220,yubinzhao,735208,NULL,[TG 1034] PPA Phash treatment,NULL,|yubinzhao|davzh|,,|Native Ads|,NULL,1,13795471,NULL,0,NULL,0,0,NULL,NULL,0
740999,271250,NULL,12821,NULL,2025-07-21 16:20:32.840,digoyal,311380,735235,[TG 1034] PPA Phash control,NULL,|yubinzhao|davzh|digoyal|,,|Native Ads|,NULL,1,13855082,btie-phash-ppa-c,0,NULL,0,0,NULL,NULL,0
735235,271250,NULL,12821,NULL,2025-06-24 07:17:15.840,yubinzhao,311380,735208,[TG 1034] PPA Phash control,NULL,|yubinzhao|davzh|,,|Native Ads|,NULL,1,13795525,btie-phash-ppa-c,0,NULL,0,0,NULL,NULL,0
735208,271250,NULL,12821,NULL,2025-06-24 06:27:28.217,yubinzhao,311380,NULL,[TG 1034] PPA Phash control,NULL,|yubinzhao|davzh|,,|Native Ads|,NULL,1,13795442,NULL,0,NULL,0,0,NULL,NULL,0
